Satellite,Latitude,Longitude,Altitude (km),Coverage Area (km^2)
STARLINK-5558,-67.52866996766159,62.0162641118054,595.6272954470298,191226.32789287684
STARLINK-5546,-11.288227083063653,-52.674773309533414,576.2854300527055,179008.55273016644
STARLINK-5498,-31.98788791705487,-43.77610817212547,582.5215539460573,182903.70411128356
STARLINK-5500,-9.306103190582052,-53.41517237276043,576.1535776558245,178926.6488492272
STARLINK-5495,-49.89473847198386,77.73269073133349,589.6616598673578,187414.97238508394
STARLINK-5218,-67.0039035533298,1.6430770614392876,595.3515683302712,191049.32431884596
STARLINK-5062,-31.58766733926721,-63.85316118197297,582.796989689587,183076.7110245936
STARLINK-5507,-52.14676430129423,-29.10733963123248,590.0886570930907,187686.49978321165
STARLINK-5508,-33.70581733432796,89.19052387316557,584.449821447984,184116.60687971814
STARLINK-5069,-11.254236265507995,99.0034877896778,577.4355670150553,179723.78789631484
STARLINK-5065,-52.94170162505809,74.54486892349517,591.471674908678,188567.3096659047
STARLINK-5483,30.908818637286366,-89.16137777020845,576.9186076131599,179402.13014751687
STARLINK-5502,-67.66832939751492,-14.97757990011423,595.5072993509494,191149.28608643686
STARLINK-5104,-9.451051163245822,-73.23250627714032,576.6698598196816,179247.45923607558
STARLINK-5510,68.96139382923239,173.25897080969528,585.4283975566177,184733.67593187373
STARLINK-5501,-67.9635247885968,39.79575327876813,596.3085368683147,191664.00358200722
STARLINK-5469,29.699041900136933,115.00145135133775,578.2107375860899,180206.64732199954
STARLINK-5494,-31.629360706734555,90.27759439835026,583.2965216503004,183390.68609099218
STARLINK-5506,-51.68902831600252,-49.470544686712635,590.426857288427,187901.70066924195
STARLINK-5487,9.891183014606835,106.72957795869517,575.6281507091932,178600.45104852013
STARLINK-5067,67.24769335157288,-136.65716923489714,586.0801799826359,185145.24868997638
STARLINK-5070,11.085363222720648,-80.73021048105628,574.7998589897669,178086.8318264763
STARLINK-5267,-31.027612703367016,70.71250269639017,583.2465704549159,183359.27773721452
STARLINK-5326,68.57840188380627,-144.29848374911674,586.9542862082309,185697.92835817838
STARLINK-5328,-67.49363371682523,22.468285515054536,596.0916260575926,191524.5910784517
STARLINK-5307,55.038040552947656,134.23064903238117,582.553838073511,182923.97821130147
STARLINK-5477,-51.35057893910659,56.401526525714274,590.8307320262013,188158.852607924
STARLINK-5467,-31.10121920496878,-84.36734781939258,583.0930355416834,183262.7547679439
STARLINK-5475,28.79481224181738,94.68967073078015,578.4729184233244,180370.10828269273
STARLINK-5479,-66.92069449025713,-38.475636300025535,595.9501382174592,191433.68161583846
STARLINK-5473,67.07361788184427,142.00099620589705,586.663517478105,185513.98975214816
STARLINK-5480,-10.816156829326829,79.29714409844718,577.5370476801672,179786.96409544052
STARLINK-5474,67.38542909122253,-157.1900293074157,586.503356892221,185412.71202590573
STARLINK-5456,52.039700656136176,-124.5287198793455,582.6710823908606,182997.6158864244
STARLINK-5455,9.84611364938102,86.84012109580425,575.9331821739072,178789.78574853615
STARLINK-5459,51.35802912276372,110.10363069760966,583.1278820235322,183284.65951620342
STARLINK-5423,51.525030282415955,-123.98145348713085,582.6246823925266,182968.47165310883
STARLINK-5460,-53.17361753093141,-67.72010920620585,590.4981249122917,187947.06485199256
STARLINK-5463,33.8562340991198,-110.96515152311378,578.6551504444459,180483.76748991426
STARLINK-5462,-9.559586631726638,-93.46914643296506,576.9258663500568,179406.64461814266
STARLINK-5232,-50.32128659431948,-71.14280216830304,590.4847259647747,187938.5355639881
STARLINK-5300,65.80739378809587,-170.40525021610293,585.5419054457379,184805.31838205457
STARLINK-5324,-32.357392213613636,-103.60539627414055,583.481385294614,183506.94820336052
STARLINK-5314,10.454047939142884,-100.76971519268321,574.9433602499685,178175.7632151538
STARLINK-5592,11.13178236075279,-20.793705982205868,573.936820144912,177552.4528869081
STARLINK-5594,31.485367969868378,-29.492917571018218,576.2373893804667,178978.70872469715
STARLINK-5602,51.82957383842629,-44.076995931332675,581.3566960716022,182172.9369985005
STARLINK-5601,32.20756214064349,-29.86455393706661,576.3961815644459,179077.36367641416
STARLINK-5565,67.6234259965939,-78.58280736635301,585.1598616884686,184564.24021352324
STARLINK-5579,-51.281846962454246,136.29367196312,589.6681000126936,187419.06621153926
STARLINK-5539,-31.2793622076122,-4.054947800127761,581.8983362454123,182512.55000210163
STARLINK-5580,-50.403342707870024,9.168494310452456,589.3986063694875,187247.7945922405
STARLINK-5560,-67.28806810557289,103.29107505400738,594.7934484404457,190691.28898838753
STARLINK-5573,-67.14932932314345,42.39832861417754,594.7008690647783,190631.9315539687
STARLINK-5577,-11.410693447596374,-12.545377730545928,575.8521603525664,178739.485277592
STARLINK-5613,31.421398822605227,175.81605744562097,577.0910522892682,179509.39507342994
STARLINK-5617,-51.79802013393373,135.75392075471868,589.7218339754394,187453.22518325492
STARLINK-5612,-15.002324763449161,157.52672050332367,578.5677921515398,180429.2771300617
STARLINK-5619,50.30263512168832,-171.1381793998296,581.5814757068621,182313.8373543809
STARLINK-5614,67.57602535692736,-135.70189914034054,585.0582438589555,184500.1435785952
STARLINK-5544,-32.02509226359639,150.02710198865273,582.7461027126141,183044.7416979854
STARLINK-5072,9.655773265843793,166.59595087593726,574.7190647680577,178036.77135576188
STARLINK-5081,10.239528414783422,146.97743634775162,574.8776001179693,178135.007229608
STARLINK-5532,67.37578763231078,-77.33414889951088,585.0899065700003,184520.11401015613
STARLINK-5611,-31.431586210280784,-23.85931547104794,581.9570304466383,182549.3707590373
STARLINK-5603,-66.97789742418468,84.85831230531545,594.8270876137553,190712.8590938779
STARLINK-5593,51.601670661034646,-169.8079539289533,581.7164522315273,182398.4719061352
STARLINK-5499,-67.33342606254294,23.398297187864248,594.9732485138532,190806.59452865896
STARLINK-5595,-52.27384253159022,-8.768338981736477,589.8173012807795,187513.92194493572
STARLINK-5599,-11.57927746241063,138.95116555662375,576.9172439660564,179401.28205247267
STARLINK-5606,-32.45433184934081,-23.332998876146657,582.2666463269526,182743.66420771249
STARLINK-5583,-51.37331451158854,116.31776523965716,589.9806509389069,187617.8001340178
STARLINK-5584,-29.223250788887466,131.5431103499128,581.1604569812299,182049.97146629222
STARLINK-5557,-9.536761645548237,139.71641238593662,576.1910613781683,178949.93102694533
STARLINK-5591,30.369247771495576,155.40240110722763,577.4029110529981,179703.4604777212
STARLINK-5835,52.39646884819085,-64.97907349832865,581.8220288582053,182464.68548078678
STARLINK-5833,30.968050114503907,155.7019163277894,577.1409566770895,179540.44283884572
STARLINK-5812,51.87922272902769,170.60142540790196,581.9937884580717,182572.43213100216
STARLINK-5809,67.13014903937285,-157.7762194285195,585.5575961263196,184815.222916795
STARLINK-5810,-10.250668536543643,-33.267229025517544,576.0467568146482,178860.30777607058
STARLINK-5814,52.1263509535506,-64.68451060247239,581.9462797448876,182542.62622083313
STARLINK-5816,31.265085204253058,-49.6685880103207,576.5960011935191,179201.54692403946
STARLINK-5817,-52.07671498062071,95.28766253744676,590.8351470287564,188161.6646651641
STARLINK-5819,10.62805840958368,-40.89140955912757,574.108090763399,177658.4368721169
STARLINK-5820,67.59758978987092,-98.31004074000657,585.6171598892372,184852.82417099708
STARLINK-5826,-32.377194159009825,110.08496371688331,583.2338939526411,183351.3074235946
STARLINK-5825,-31.800556789097982,110.38185280877373,583.1150957880042,183276.62184486474
STARLINK-5797,51.56920144793934,150.3953107742919,582.2342064015255,182723.30231428318
STARLINK-5818,-10.455273209739758,119.49659637334132,576.890757298918,179384.80955831942
STARLINK-5823,52.624693975401826,151.5376716693476,582.3122556403844,182772.29418178604
STARLINK-5811,12.109426003954978,127.75416413805299,574.3008405647131,177777.7502118888
STARLINK-5804,32.962169224880085,136.85114391787158,577.5771138464887,179811.9101116276
STARLINK-5815,11.791847369369552,-61.205557916531816,574.7594022574052,178061.7637697333
STARLINK-5813,32.29631716621084,-70.0722731085208,577.1506247213828,179546.45807471653
STARLINK-5807,67.61622471588593,-175.25542227969942,585.7335217680421,184926.29182321957
STARLINK-5856,31.20432149649779,-124.01236348124003,576.0267249012716,178847.8683278767
STARLINK-5859,51.83193079070576,15.804676625811334,580.6273743333808,181716.14568696215
STARLINK-5796,51.11578069346745,-110.03448526477331,580.8314105520216,181843.88058670363
STARLINK-5855,-56.59555110564021,60.8803015365196,526.0396070641077,149154.1671414447
STARLINK-5867,67.56773316385699,-75.47648611751004,584.2282094890086,183977.00650791934
STARLINK-5871,52.634831877801304,14.928206150749965,580.8448912070307,181852.321600817
STARLINK-5862,67.65175399562202,-38.324885414725,584.7590079010093,184311.46165138748
STARLINK-5861,-31.614318366974796,55.99326570564192,580.7666883557515,181803.35702208235
STARLINK-5863,-10.070674328681024,46.8317063244768,574.834486380565,178108.28927109265
STARLINK-5854,11.059404282143012,39.11446803845608,572.9939532875967,176969.56359425007
STARLINK-5849,51.92018821006915,-4.170595823973968,580.78787951016,181816.62463324395
STARLINK-5922,-51.71472825206869,70.38751365581136,588.5422575290505,186704.07785243652
STARLINK-5921,10.28802033027183,19.526879942480036,572.8448889718369,176877.49834504817
STARLINK-5919,-67.82136188608052,160.4400706756733,594.1361387392818,190270.0537655073
STARLINK-5930,-52.017538327306546,-164.59792140262607,589.3645598486637,187226.1625363125
STARLINK-5898,-67.12589037829137,163.95796121449672,593.7838125339622,190044.45816559158
STARLINK-5896,-33.16418455164619,-170.5595177497203,582.8188608258793,183090.4522446143
STARLINK-5897,-32.24217153024408,-150.20275431704266,582.038226184504,182600.31357471927
STARLINK-5848,-10.192829761294025,6.71584049987422,575.4374167012061,178482.11237423052
STARLINK-5852,-9.930039902463474,26.905150715913713,575.0669185020398,178252.35319936275
STARLINK-5927,-33.21263156874285,-170.58883133221184,582.521705198319,182903.79909352865
STARLINK-5920,-30.743366318852342,35.67728993011649,581.1789472297049,182061.55588404014
STARLINK-5882,10.374727331551291,-0.7909914866102883,573.2913587301177,177153.31900734542
STARLINK-5913,-51.405725488490226,50.18819646889617,588.949085866312,186962.28450099082
STARLINK-5909,-66.5589357004905,79.79019398825879,594.20455395444,190313.875762849
STARLINK-5918,-52.09957711535064,175.43610683755088,589.450995848966,187281.08361045455
STARLINK-5864,-67.9178004794919,140.0182197799611,594.7557228838683,190667.10006402055
STARLINK-5914,32.13497774555489,10.178052244013744,576.0212034135379,178844.43966203323
STARLINK-5917,50.591868240030394,-130.84642393117431,581.3624510755113,182176.54377265784
STARLINK-5932,9.075856145023405,-153.62157091468555,574.2247398219688,177730.63858846002
STARLINK-5926,30.986316283751,-144.4041945382969,576.4805629542159,179129.79949530947
STARLINK-5925,-12.036744669626469,-161.33280436236228,576.2949774375552,179014.4840885257
STARLINK-5857,-12.261821504122025,-161.4186055099029,576.5434507473766,179168.8838737
STARLINK-5851,66.77915088506812,-99.48032711266494,584.6343983951872,184232.91813939138
STARLINK-5900,-66.54526897163115,59.85884529360365,594.3700864443808,190419.92516135887
STARLINK-5899,-50.80464185798097,29.69236399760982,589.1795072124152,187108.60794273415
STARLINK-5911,-51.850365061309894,155.8193681676564,589.6458399249578,187404.91626477812
STARLINK-5908,66.88731821606996,-99.00620853512427,584.8833512939162,184389.85411331034
STARLINK-5893,-67.9664976654912,119.84944009356708,594.805251877285,190698.85744740302
STARLINK-5889,-28.710935236428025,14.802040530677504,581.6107587112078,182332.19705639334
STARLINK-5892,66.77290033940244,-119.38084657610801,585.1177213647519,184537.65836030245
STARLINK-5878,-16.430027609680877,177.0900778053899,579.0256867947118,180714.98364025287
STARLINK-5883,52.037576107160454,-24.581633596319264,581.1380353220046,182035.92445523938
STARLINK-5884,-32.003738731528216,170.16127429129972,582.322284431833,182778.5897765888
STARLINK-5928,10.041138799755254,-173.13871819829927,574.3849905259,177829.85212690165
STARLINK-5929,31.214503490674144,-164.16805653940386,576.8100215474263,179334.6033319503
STARLINK-5938,-67.56270017525426,122.0274230201004,594.6833003924047,190620.66841092226
STARLINK-5933,67.50785113736505,-57.8698017255823,584.8483526191325,184367.78746551942
STARLINK-5906,-67.08580132520133,62.217776895585935,594.4496130063761,190470.88484261866
STARLINK-5924,51.264127268663785,-150.0397685893864,581.4772515413479,182248.49894268566
STARLINK-5895,-55.802643739472664,150.62014604904044,596.019999955853,191478.56682626417
STARLINK-5894,32.03237248307241,-10.054473545121208,576.230521007286,178974.44213159027
STARLINK-5905,-30.30520277133864,-106.66460242829992,567.0744651007734,173331.9750335846
STARLINK-5915,-25.639597345281246,3.77222434646175,565.1871636850326,172180.14988256537
STARLINK-5916,-42.79407349966589,-64.4613819584771,571.7416731111147,176196.87374514417
STARLINK-5947,-40.12608059561256,-29.36560678332928,569.9761653785448,175110.38079502032
STARLINK-5946,-37.79157260526023,-89.47630011877327,570.3667220046879,175350.4397827848
STARLINK-5948,8.843546506874628,43.982290259879214,557.5802277164936,167576.54487795293
STARLINK-5962,-27.184753978385867,1.3546084534288005,564.8617836930001,171981.95766303933
STARLINK-5969,-43.16053428541471,-55.40507624482488,571.7052367319426,176174.41684954215
STARLINK-5956,-17.02168344823229,15.470417716029166,561.932882349157,170203.07202922212
STARLINK-5957,-35.30999489382642,-14.449597274450396,569.0900786979012,174566.3497387581
STARLINK-5903,31.424727893833825,75.00167190702562,559.4728123282832,168716.07970134678
STARLINK-5902,40.73880611026151,100.99243595838989,561.9924806966459,170239.17726553665
STARLINK-5901,17.33279802211178,53.838399741015515,558.8916415438537,168365.74300432895
STARLINK-5910,27.264554327825117,-179.20631096714249,560.0386796728895,169057.54115921867
STARLINK-5944,43.01883774818432,118.54564368436728,563.8464349633458,171364.23232010027
STARLINK-5799,36.08679206511906,163.16751030427096,561.4568822698234,169914.84414765227
STARLINK-5789,34.14343313956368,80.64595129291521,560.2181671274362,169165.92142394467
STARLINK-5787,15.257107779088225,-162.8213815084204,558.5855782191064,168181.39074167886
STARLINK-5801,41.72779387610418,142.2259824600356,562.2603913721579,170401.52735307664
STARLINK-5794,3.5703396098045865,-149.77435968269748,560.5129543857345,169343.99875660255
STARLINK-5806,11.38648840952342,-158.32865547266277,558.5352552754024,168151.08920237847
STARLINK-5803,-20.361310289510044,-122.72820099448236,563.676518138353,171260.9656250586
STARLINK-5964,4.694901679318735,-150.97652368873898,559.1962997662475,168549.34921575495
STARLINK-5968,-12.68660911288159,-132.12454260371365,561.6278326453773,170018.33002306233
STARLINK-5936,-18.254022386929673,-137.59247851206442,563.4337672647323,171113.48814219193
STARLINK-5940,2.456810359591324,-160.73243807307045,559.6687068049448,168834.24928381163
STARLINK-5941,-23.766717256596344,-118.05018133067877,564.942026507748,172030.82376439692
STARLINK-5942,-23.312089851471963,-130.84805736108916,564.4919073747637,171756.8008962637
STARLINK-5939,-11.54050450593213,-145.58402797614767,561.3431194341598,169845.9945644605
STARLINK-5943,-36.14653937952662,-29.572597385119735,569.6039177605275,174881.72865009104
STARLINK-5934,-37.96800166489025,-101.95120627612707,569.958852281453,175099.74295728444
STARLINK-5945,-36.77109712422821,-31.241424233744176,568.6356204430438,174287.65416804308
STARLINK-5949,-25.506336135111034,-127.63170990535356,567.4558646264456,173565.2105913045
STARLINK-5912,-42.31104283271624,-54.45366507802627,571.3182116140679,175935.96933861345
STARLINK-5907,-42.05076636864304,-84.18218206874933,572.4895259291745,176658.11529390904
STARLINK-5783,-4.199063834405301,16.972865055318056,558.3007236754622,168009.90397271895
STARLINK-5771,-27.668088796618704,-12.443279826863307,566.4731676763276,172964.5847891818
STARLINK-5772,28.530279158436986,56.77100059076973,559.9721369040502,169017.36933193487
STARLINK-5766,6.398830769043559,-164.9751358189662,559.3358903578226,168633.508713872
STARLINK-5770,0.27089285037217686,21.736031737769686,557.5564486847079,167562.2519643258
STARLINK-5777,-12.849679317991713,7.415155130734943,560.2932326478777,169211.25868516578
STARLINK-5779,39.728958551680066,83.68456825832311,562.2932991519403,170421.47433892428
STARLINK-5774,12.757183583152646,35.374724160124785,556.9711413148314,167210.63216767868
STARLINK-5781,43.010835018981716,105.37361673944116,563.6013698052069,171215.3042650954
STARLINK-5785,32.07874093235977,63.265862810216134,560.5563590608425,169370.22689561328
STARLINK-5786,29.88675335717062,163.33122916671212,561.3652551349946,169859.39005866612
STARLINK-5784,37.220789885976565,147.06615057019454,562.0604229883137,170280.34201203022
STARLINK-5782,25.95168590876932,169.84576549099285,560.4991550676531,169335.6606694258
STARLINK-5792,42.73899443389959,121.03713949612828,563.5507593527589,171184.55595462222
STARLINK-5790,34.93176985077469,153.00940721974683,561.646921422514,170029.88748861456
STARLINK-5758,3.4506968522306356,12.06073126710128,558.8756867291743,168356.13038647643
STARLINK-5793,18.489785931809383,-179.81024116117175,559.6989669111156,168852.50680066517
STARLINK-5795,23.62470452388661,36.10467959553194,557.7931348357647,167704.54457867728
STARLINK-5798,27.229783813948345,41.56493709580926,560.0575515456388,169068.93496566307
STARLINK-5800,35.71410178374471,58.29933329547406,560.4030848018854,169277.61695039776
STARLINK-6102,-40.844197830013385,70.40084785058079,570.6436138505076,175520.73335156287
STARLINK-6109,-16.997891146385594,118.47527063933778,562.4260564975858,170501.95679693125
STARLINK-6090,-35.11769722681279,88.98687272780374,567.2892386104382,173463.29523435782
STARLINK-6089,-6.797289235437146,130.16182059817015,558.5979345969727,168188.8314486355
STARLINK-6077,-11.558165926259221,72.82283397868332,561.3644017932342,169858.87364622537
STARLINK-6088,-26.142433196692707,105.97419090262987,564.0109093028624,171464.2209977721
STARLINK-6093,11.016133769455552,149.3839871234674,558.0173441446613,167839.39197884
STARLINK-6076,28.322443793346572,172.41888342352766,558.8187814895128,168321.84777789013
STARLINK-6095,29.179671248229965,173.88085397522119,560.2104788170939,169161.27826435075
STARLINK-6075,3.694810769719516,141.376667418567,557.9191047562622,167780.30066926338
STARLINK-6096,39.54678970719044,-161.01270993161046,561.2211073604655,169772.168025536
STARLINK-6062,37.38941499258176,-168.11673602098608,560.6471461931163,169425.09339435524
STARLINK-6066,28.917772321730812,-78.98081121967002,559.7162487769677,168862.93430400122
STARLINK-6078,42.66153844452122,-122.13592853518111,562.4566149172703,170520.48514154833
STARLINK-6030,12.776031174660087,-56.94077184997341,559.154494355601,168524.14872221794
STARLINK-6081,42.73527433373794,-142.58486056296422,562.9664133800602,170829.73735803925
STARLINK-6083,21.93151371263413,-68.34119484918175,558.7880081217843,168303.30979145522
STARLINK-6082,38.81426291529912,-101.91531149121766,562.1919574349623,170360.04999510542
STARLINK-6084,-29.018652665418674,-6.830693782282003,565.9331821212309,172634.98802426408
STARLINK-6080,-10.23636670619964,-31.92481588211125,560.478462367893,169323.15771639883
STARLINK-6113,-39.68987493062165,19.10257166559447,569.7631775347209,174979.5352745461
STARLINK-6103,7.041969455137516,-50.53997675412775,560.1486015060486,169123.91135546615
STARLINK-6101,-43.100918132115396,50.39609916205185,570.9740242533825,175724.0499731199
STARLINK-6114,-21.462946281063736,-18.28165268473434,563.5305609862809,171172.2852358771
STARLINK-6107,-15.779476922612997,106.97995722537947,560.5674006048644,169376.8992924356
STARLINK-6105,-41.210543467533526,25.889008529802105,570.3965240234306,175368.76460229803
STARLINK-6091,-41.89032449088339,51.58942447424066,570.3485349163434,175339.2572822235
STARLINK-6079,-34.43187724355054,-8.265096429949613,569.1994784366033,174633.47214830134
STARLINK-6092,-42.94761091848709,27.74649059039463,570.8812464560546,175666.94767060698
STARLINK-6094,-37.56899192098197,11.97471795806334,569.0212307913191,174524.1145946403
STARLINK-6115,-19.226626867826706,102.6904002502051,561.4857799351369,169932.33531683468
STARLINK-6126,-42.137552513018214,19.475845660381715,570.5730662121482,175477.33741230078
STARLINK-6119,-31.05495817411053,84.61909966478127,566.2083003890904,172802.87562940444
STARLINK-6124,-9.481762047456836,114.22855640156575,559.6521124277974,168824.237440597
STARLINK-6104,13.96567050650997,139.7849588572417,559.6787234957853,168840.29277200956
STARLINK-6122,-37.04704576518099,70.99354317399155,568.8273578390758,174405.20957175337
STARLINK-6121,-0.2474479530017259,72.29775359309765,559.4269279507665,168688.40681118224
STARLINK-6117,2.337333333673443,126.9422950040002,558.0610598482623,167865.69046074996
STARLINK-6120,42.224492656603964,-160.30731671463855,563.4496280004698,171123.12201283925
STARLINK-6071,17.261076172975667,143.74691735937492,557.0913015508165,167282.78756263
STARLINK-5566,42.247626400371566,-160.12555824822684,561.9762055730611,170229.31726340004
STARLINK-5564,24.882388953639833,154.0093197062184,559.4629937476712,168710.15791978178
STARLINK-5489,37.55744783453843,179.390640863297,561.6859500037099,170053.51890395253
STARLINK-5090,-2.3729641845333767,-53.45172778900403,560.1257267659587,169110.09864036637
STARLINK-4774,41.720580812332166,-127.75894829577459,562.0782606217164,170291.15026818897
STARLINK-5375,37.907524097435534,-111.96854254513119,561.0614782664555,169675.60457529328
STARLINK-5377,-6.7317681002522916,-48.76888638947545,560.6346657234351,169417.55039259238
STARLINK-5376,33.75252111794061,-101.29845290465713,562.4816024776525,170535.6364810562
STARLINK-5016,-27.91274880434095,-21.67976095055746,565.7130064162718,172500.68723573137
STARLINK-5374,18.999137456448924,-77.45237968155978,558.4884030440458,168122.87997751887
STARLINK-5111,-21.089733775785646,-31.766569844874457,563.2726473780433,171015.63868592912
STARLINK-5140,-15.473545042072738,68.25984665535495,562.377316182601,170472.40639152532
STARLINK-5089,-26.00726383111049,54.1214688780228,565.4733462833299,172354.5609132028
STARLINK-30107,40.749594342230246,-104.48990623960533,561.6770868089775,170048.1521841288
STARLINK-30106,-40.97825636495732,76.20594725885351,570.6100228439392,175500.06986061396
STARLINK-30095,43.082456344336414,-111.61894446444676,562.7872819722071,170721.041343013
STARLINK-30103,-43.132632125367,100.72908794790959,571.2099616491815,175869.30505995528
STARLINK-30113,-34.557057480743325,55.63492735644743,568.1639953685776,173998.66650238092
STARLINK-30098,-40.86676623316639,120.92123596901948,570.552655206959,175464.78299992692
STARLINK-30090,-23.4004020615489,161.51670415586648,563.2757596299767,171017.52851752317
STARLINK-30049,-11.487900462461626,176.37970956894262,559.85418197399,168946.17174577992
STARLINK-30083,9.776076792319357,173.31748792422053,557.7506654492508,167679.00809377272
STARLINK-30089,10.517119324893075,161.10765668943017,557.1404186360476,167312.2865159298
STARLINK-30086,43.159074665849936,-81.4194802280929,562.7851812832808,170719.76686100816
STARLINK-30109,34.003759720852315,-125.26615599181672,559.9810426201965,169022.74543044143
STARLINK-30108,-32.70585324435684,39.389143942046644,568.0644314115381,173937.68946763012
STARLINK-30104,-34.21027681607486,141.7426398103785,568.1444952896854,173986.72301590213
STARLINK-30101,22.635195427457695,-17.828432997012364,558.9315442386688,168389.7851842057
STARLINK-30111,-1.3177634932434659,9.83039319638938,559.2402952731691,168575.8719440773
STARLINK-30099,-13.150613399847673,22.79879013772352,561.4533660680455,169912.71592365103
STARLINK-30094,-23.826057636813673,36.41326417535961,564.926670162822,172021.47155252655
STARLINK-30112,11.078041173055235,-3.5861264800729544,558.5605417530064,168166.3149019559
STARLINK-6038,-55.85585886686152,-4.3216280001770535,585.182302983166,184578.3968233595
STARLINK-5954,-36.95760432247775,-9.910697387526037,577.4377910123787,179725.17231395657
STARLINK-6039,-27.773547701904448,-11.642767159667013,573.8258387913279,177483.7933909607
STARLINK-5988,-57.09045931295411,-3.769150781163738,585.5524378766041,184811.9668105525
STARLINK-5876,2.2029318601089516,-15.962043736245624,566.9734265176407,173270.21363173504
STARLINK-6033,-45.98305187182349,-7.734779274908948,581.0559868976613,181984.52631741602
STARLINK-6035,-7.913813837872827,-14.60676607469677,568.2348047553146,174042.03956623463
STARLINK-6034,-17.70962956037464,-13.22914962253695,570.2336965053429,175268.6560504421
STARLINK-5981,31.343960755726485,-20.324923104415788,568.0828723409132,173948.98263978836
STARLINK-5980,-18.347278162850788,-13.134951707906698,570.2497554860731,175278.52805772758
STARLINK-5997,63.35113659447239,-31.087971299682184,572.26129288483,176517.28762579628
STARLINK-5992,22.113790087304714,-18.772670185657805,566.9557604881443,173259.41612739462
STARLINK-5984,42.01869362243211,-22.56751181849669,569.3966046343676,174754.45185649357
STARLINK-5967,21.230937603859584,-18.636082281543402,566.778590247721,173151.14801080292
STARLINK-5991,70.47895570481424,-37.785872385204,574.3916701897165,177833.9882048118
STARLINK-5093,11.195070973470083,-17.1794345449912,566.9586239605387,173261.16626326973
STARLINK-5553,79.30086668694759,-60.669835015600924,575.5789598320068,178569.92739377962
STARLINK-5548,61.811561554023825,-30.08341955835031,572.7226909621239,176802.0441572111
STARLINK-5559,66.81832563140198,-177.41473070771667,573.9161760505297,177539.680248717
STARLINK-5562,52.14665070751142,-25.54907445530418,570.9923954819606,175735.35808342524
STARLINK-5561,76.9553373849155,-160.36852752007493,575.7721638494704,178689.82829405862
STARLINK-5554,81.43591672724737,-133.01117825501095,575.5138173636116,178529.50955922797
STARLINK-5552,46.691184640156784,172.55751514014585,569.7793583599583,174989.47397748652
STARLINK-5540,76.36729627154524,-162.15900631610063,575.678604583098,178631.76112095753
STARLINK-5543,66.3157165681835,-177.86058093955378,574.0437984982209,177618.6484630674
STARLINK-5955,56.967341431471965,176.263776509731,572.0660617363789,176396.8678288031
STARLINK-5976,18.099254594247405,166.92306810173645,566.1152931086771,172746.1099285676
STARLINK-5974,37.414282433900816,170.2787006035595,568.1771716068246,174006.73696966664
STARLINK-5979,7.478089466580603,165.42953669874043,566.2501730229669,172828.43505369857
STARLINK-5837,27.93223886837891,168.47839903669785,566.800858694097,173164.7543215109
STARLINK-5829,-2.244773124048959,164.12825185334907,567.7604124936967,173751.56199741384
STARLINK-5888,37.661229775649176,170.33148111314952,567.8477082417529,173804.99629224578
STARLINK-5887,-33.5819037856313,159.3502384245931,578.7135924693697,180520.22571369776
STARLINK-5886,-24.445518372226662,160.9542398398761,574.6378268230765,177986.44304717326
STARLINK-5891,-42.46668048362969,157.41838667942253,583.1186870838881,183278.87938410277
STARLINK-5885,-13.388676528351755,162.61001533954374,570.8008738982488,175617.48796905536
STARLINK-5874,-66.42287782875994,2.2980253728186777,589.7268668369816,187456.42476007022
STARLINK-5877,-1.3277368327892416,164.25083879080998,567.6793340848247,173701.9407346392
STARLINK-5533,-73.40507466885546,137.81379545094904,592.0786658494162,188954.53828385693
STARLINK-5535,-62.73400836751954,149.4238449894629,590.1543104482994,187728.2661645093
STARLINK-5538,-70.63793012846077,142.10361858588186,591.8820860823149,188829.08714042656
STARLINK-5482,-52.608778897736116,154.37828351923045,586.9514763147848,185696.15039980877
STARLINK-5551,-79.04334980449525,120.80507968278822,592.9891040410852,189536.09510819867
STARLINK-5549,-79.7918774125779,116.5458661934641,593.1411753053778,189633.3201304626
STARLINK-5550,-81.48236361378991,47.6280806563741,592.623041465371,189302.15942436014
STARLINK-5972,-75.37512127816778,15.269935710599922,590.9917695919407,188261.43621214209
STARLINK-6156,42.9328012848174,-101.20514547103636,562.1842873815741,170355.4015409685
STARLINK-6158,39.7182569025516,-66.44859763216655,562.7161501944292,170677.88854218952
STARLINK-6188,10.253734163043335,-15.327413984728622,556.135821130345,166709.4583471189
STARLINK-6189,31.90478798569981,-45.723860262362635,561.0783779322026,169685.826286457
STARLINK-6191,-2.119836987571068,-1.991808235098564,560.1424156294835,169120.1760114506
STARLINK-6157,-8.306184958503245,4.6858866769066445,560.3919801473272,169270.90838334177
STARLINK-6161,6.673698579722295,-11.390906700867257,559.506480018776,168736.38614534188
STARLINK-6159,17.556302685201963,-23.902208940134273,559.2064758682914,168555.48370192343
STARLINK-6160,-26.226382467034192,27.349494191504874,565.9173105016569,172625.30504924164
STARLINK-6166,-19.743246496328048,18.186860939956542,563.3491583663435,171062.1009604594
STARLINK-6153,-42.89306440940472,77.75161282947423,571.121443240204,175814.80158178348
STARLINK-6173,-35.301938608471346,44.65156391016291,569.2843375524727,174685.54649928957
STARLINK-5836,-36.509332291211834,123.33724964180225,568.3598785776807,174118.66457632137
