Satellite, Latitude, Longitude, Altitude
STARLINK-31084, -17.568076, 4.880380, 490.99
STARLINK-31064, -32.129342, 27.135952, 496.30
STARLINK-31081, -37.726036, 40.650267, 498.05
STARLINK-31022, -25.272286, 15.348074, 493.86
STARLINK-31025, -37.889435, 105.342372, 498.13
STARLINK-31018, 4.764418, 170.753231, 487.77
STARLINK-31008, -3.759654, 161.666278, 488.45
STARLINK-31077, 13.205586, -179.886044, 487.29
STARLINK-31078, 28.635012, -158.830150, 489.02
STARLINK-31070, 34.928135, -146.338932, 490.55
STARLINK-31090, 43.147382, -111.580466, 492.40
STARLINK-31113, 13.160748, -12.414517, 487.35
STARLINK-31128, -42.367893, 78.320771, 500.32
STARLINK-31083, 28.582779, -33.433917, 489.55
STARLINK-30828, 8.192333, -169.665585, 487.65
STARLINK-31104, 34.955863, -46.080423, 490.87
STARLINK-31131, 6.300794, 179.473987, 487.80
STARLINK-31124, 4.724843, -3.063312, 488.10
STARLINK-31126, 39.761989, -60.399483, 491.81
STARLINK-31066, -10.873461, -148.600732, 561.00
STARLINK-31058, -3.764341, 5.984658, 488.80
STARLINK-31125, 16.473938, -160.142965, 487.35
STARLINK-31110, -27.739747, 35.975267, 494.76
STARLINK-31112, -39.275300, 62.488863, 498.91
STARLINK-31147, -34.233522, 48.351430, 497.20
STARLINK-31144, 24.281229, -149.797477, 488.70
STARLINK-31095, -43.108761, 95.194013, 500.49
STARLINK-31107, -24.823654, 152.059764, 493.75
STARLINK-31121, -0.235737, -178.722706, 487.54
STARLINK-31137, 31.302754, -138.154082, 489.91
STARLINK-31139, -17.059658, 162.485292, 490.91
STARLINK-31106, -37.428323, 126.974257, 498.31
STARLINK-11072 [DTC], -47.482592, -119.568250, 371.59
STARLINK-11075 [DTC], -53.272858, -85.506515, 384.03
STARLINK-11077 [DTC], 48.704201, 128.321876, 359.65
STARLINK-11079 [DTC], 27.797943, 163.155104, 355.81
STARLINK-11076 [DTC], -52.542994, -70.524011, 373.70
STARLINK-11078 [DTC], -52.936107, -93.390704, 373.85
STARLINK-31031, -7.672936, -52.595327, 554.08
STARLINK-31029, -33.483530, 92.563312, 562.78
STARLINK-30973, -20.589746, 105.803289, 557.77
STARLINK-31100, -6.803678, 116.923806, 553.89
STARLINK-31102, 7.207110, 127.399694, 551.71
STARLINK-31098, 20.983481, 138.564379, 551.81
STARLINK-31093, 6.397307, -63.102407, 552.04
STARLINK-31097, 33.889514, 151.956281, 553.49
STARLINK-31051, 44.784837, 169.582181, 555.51
STARLINK-31027, 51.899280, -166.285872, 557.29
STARLINK-30972, 52.834160, -137.569508, 557.30
STARLINK-31040, 44.209006, -104.682731, 555.39
STARLINK-31033, -21.399833, -41.419658, 558.09
STARLINK-30893, 33.126346, -87.344810, 553.40
STARLINK-30856, 20.158090, -74.165632, 551.81
STARLINK-31155, -40.882120, 97.213379, 570.51
STARLINK-31115, -43.151531, 121.172585, 571.43
STARLINK-31150, -23.918265, -40.978623, 449.07
STARLINK-31204, -19.375561, 53.648602, 562.76
STARLINK-31180, 33.232116, -14.205119, 561.05
STARLINK-31164, -40.473952, 145.084817, 570.33
STARLINK-31152, -33.429348, 165.794923, 567.71
STARLINK-31157, -23.470711, -177.088157, 564.06
STARLINK-31076, -11.895513, -162.530018, 561.24
STARLINK-31101, 12.598701, -135.846743, 558.57
STARLINK-31108, 0.350760, -149.217839, 558.80
STARLINK-31042, 24.098640, -121.190453, 559.54
STARLINK-31159, 33.938164, -103.864987, 561.27
STARLINK-31148, 40.776512, -82.866544, 562.86
STARLINK-31151, 43.155961, -58.807158, 563.36
STARLINK-31156, 40.383266, -34.932611, 562.52
STARLINK-31167, 37.861347, -134.548834, 490.70
STARLINK-31176, 23.230109, 2.836926, 559.32
STARLINK-31181, -5.638255, -4.818879, 488.94
STARLINK-31183, -0.655496, 30.690028, 559.08
STARLINK-31165, 11.622420, 17.364828, 558.32
STARLINK-31160, -24.400762, 58.765906, 564.41
STARLINK-31179, -12.901505, 44.086050, 561.29
STARLINK-31127, 53.278609, -11.689982, 557.52
STARLINK-31114, 1.288665, -98.545956, 552.54
STARLINK-31140, 50.512191, 16.262290, 556.78
STARLINK-31145, 42.148778, 38.548431, 554.99
STARLINK-31146, 26.272015, 59.331283, 552.42
STARLINK-31143, 12.754100, 71.166998, 551.58
STARLINK-31135, -1.215505, 81.746720, 552.81
STARLINK-31136, -15.165402, 92.459603, 556.11
STARLINK-31073, -28.492142, 104.634085, 560.77
STARLINK-31122, -40.392415, 120.081706, 565.92
STARLINK-31123, -49.428433, 141.184785, 569.64
STARLINK-31117, -53.289187, 168.430418, 571.24
STARLINK-31132, 52.751720, -38.047639, 481.07
STARLINK-31120, -26.177833, -120.932143, 560.08
STARLINK-31142, -42.031511, -141.592819, 566.57
STARLINK-31099, 15.228392, -87.846834, 551.64
STARLINK-31060, -26.924206, -162.226575, 465.82
STARLINK-31047, 49.523620, -38.826684, 556.60
STARLINK-31039, 28.592605, -75.624171, 552.72
STARLINK-31034, -38.926767, -178.408308, 488.45
STARLINK-31024, 40.511821, -60.074108, 554.61
STARLINK-31189, -12.541045, 94.864141, 489.66
STARLINK-31185, -20.583798, 104.722205, 491.95
STARLINK-31166, 34.341045, 33.696827, 490.17
STARLINK-31187, -34.484304, 128.151515, 496.85
STARLINK-31162, 28.286062, 46.277546, 489.36
STARLINK-31184, -43.085534, 175.065949, 500.35
STARLINK-31192, 12.312980, 66.900898, 487.07
STARLINK-31161, -37.252529, -153.270964, 498.19
STARLINK-31195, -31.499822, -139.913712, 496.13
STARLINK-31193, -24.512843, -128.232852, 493.41
STARLINK-31168, -16.746784, -117.881727, 491.51
STARLINK-31191, -8.513015, -108.379835, 489.37
STARLINK-31170, -0.008514, -99.233043, 487.92
STARLINK-31173, -43.148117, 142.759017, 500.14
STARLINK-31141, 24.587923, -70.111976, 488.91
STARLINK-31188, 16.783349, -80.524096, 487.35
STARLINK-31138, 3.878022, 76.183300, 486.98
STARLINK-31163, 41.295136, -29.914108, 491.92
STARLINK-31174, 43.095848, -13.307769, 492.39
STARLINK-31169, 42.414893, 3.560270, 492.11
STARLINK-31233, 51.628062, -140.181745, 468.56
STARLINK-31271, -38.609425, 113.326977, 476.44
STARLINK-31222, -20.078545, 133.980863, 469.14
STARLINK-31258, -18.636313, 135.228348, 468.58
STARLINK-31253, 1.875519, 151.128825, 463.95
STARLINK-31232, 20.855333, 166.173726, 463.42
STARLINK-31263, 22.260624, 167.436961, 463.56
STARLINK-31175, -40.937407, 98.246585, 425.45
STARLINK-31171, 40.444707, -170.938999, 466.31
STARLINK-31246, 52.094292, -137.293364, 468.82
STARLINK-31251, 51.210325, -98.457624, 468.56
STARLINK-31172, -53.232747, 59.894926, 462.88
STARLINK-31249, 50.624466, -95.694252, 468.48
STARLINK-31250, 38.338570, -66.627079, 465.83
STARLINK-31248, -23.773046, 132.764323, 490.67
STARLINK-31236, 37.187193, -64.949351, 465.84
STARLINK-31228, 18.276849, -44.822128, 463.23
STARLINK-31280, -0.793438, -30.031909, 464.17
STARLINK-31269, -9.910432, 178.629118, 554.64
STARLINK-31264, -4.614153, 9.170879, 553.35
STARLINK-31273, -2.264666, -28.938291, 464.53
STARLINK-31262, -17.978554, 20.382788, 557.06
STARLINK-31238, -26.726606, -163.881384, 494.11
STARLINK-31158, 42.542284, 62.926150, 491.94
STARLINK-31237, 41.089427, 96.338556, 491.33
STARLINK-31244, -4.032272, -19.315957, 488.46
STARLINK-31216, 40.826455, 51.062677, 479.20
STARLINK-31226, 28.361178, 20.026252, 488.88
STARLINK-31197, -34.399082, -61.781113, 497.39
STARLINK-31213, -31.559771, -153.766478, 496.14
STARLINK-31199, 4.472053, -10.250428, 487.39
STARLINK-31200, 43.047961, 79.831297, 491.90
STARLINK-31149, 16.701685, 146.837318, 487.51
STARLINK-31242, -27.997547, -49.451997, 495.03
STARLINK-31223, 36.929279, 111.447433, 490.62
STARLINK-31219, -24.598652, -165.430862, 493.60
STARLINK-31198, 20.976192, 9.023259, 487.85
STARLINK-31196, 12.903095, -0.924453, 487.27
STARLINK-31203, -41.100370, -88.484133, 499.92
STARLINK-31201, -0.075034, 165.518679, 487.83
STARLINK-31214, -37.299883, -140.389570, 498.14
STARLINK-31215, -42.413332, -91.764813, 500.61
STARLINK-31177, 31.087448, 124.668880, 489.34
STARLINK-30945, 34.743767, 32.536721, 490.16
STARLINK-31212, -16.822515, -175.813885, 491.29
STARLINK-31306, 42.793178, -56.119118, 466.69
STARLINK-31326, -14.130627, -111.107103, 479.27
STARLINK-31300, 52.844294, -20.316104, 468.89
STARLINK-31296, 52.529461, -23.375487, 468.90
STARLINK-31328, 11.848137, -97.144795, 463.20
STARLINK-31260, 49.002144, 21.167180, 468.46
STARLINK-31323, 35.701788, 47.746979, 465.33
STARLINK-31209, 34.458765, 49.366355, 464.77
STARLINK-31315, -52.896212, 154.767248, 466.17
STARLINK-31318, -0.068649, -100.388216, 476.21
STARLINK-31320, 15.207574, 68.379083, 463.27
STARLINK-31321, -3.924809, 82.947125, 464.81
STARLINK-31007, -5.426825, 84.072250, 465.20
STARLINK-31230, -3.122361, 80.956569, 447.48
STARLINK-31245, 28.548387, -115.322427, 448.63
STARLINK-31254, -34.430303, -130.937294, 474.66
STARLINK-31255, -41.932181, 121.929582, 477.99
STARLINK-31243, -43.016679, 123.958442, 478.41
STARLINK-31218, -52.583520, 156.771909, 482.28
STARLINK-31221, -35.689543, -132.588969, 475.03
STARLINK-31190, -49.086788, -159.482801, 480.88
STARLINK-31317, 40.925737, 26.195173, 478.32
STARLINK-31378, 49.770125, 4.735419, 480.47
STARLINK-31350, 15.755893, 54.230366, 475.32
STARLINK-31337, 1.801463, 64.987878, 476.06
STARLINK-31362, -52.914723, 166.565651, 494.34
STARLINK-31383, -51.765937, 175.815431, 494.07
STARLINK-31390, -41.188535, -153.903917, 489.52
STARLINK-31377, -49.895621, -175.384889, 493.13
STARLINK-31372, -29.430211, -138.103606, 484.57
STARLINK-31371, -25.122889, -133.708834, 483.05
STARLINK-31345, -2.243917, -114.990442, 476.36
STARLINK-31354, -16.163121, -125.754138, 479.72
STARLINK-31346, 11.760291, -104.429191, 475.36
STARLINK-31336, -47.481705, -167.538408, 492.17
STARLINK-31359, -53.273859, 150.223174, 465.19
STARLINK-31331, 37.758777, -78.175122, 477.83
STARLINK-31116, 25.313596, -92.751584, 476.15
STARLINK-31311, 47.658090, -58.604686, 479.92
STARLINK-31294, -52.936659, 147.413793, 494.43
STARLINK-31330, 20.880088, -96.861729, 475.72
STARLINK-31293, 52.967740, -32.507189, 480.95
STARLINK-31373, 11.948637, -116.861092, 463.33
STARLINK-31449, 13.355818, -115.747839, 463.17
STARLINK-31314, 32.852602, -97.228434, 465.13
STARLINK-31356, 53.182134, -41.657227, 476.19
STARLINK-31335, 47.331411, -72.104245, 467.88
STARLINK-31368, 48.157338, -69.727200, 468.10
STARLINK-31333, 53.255738, -32.423224, 469.11
STARLINK-31351, 53.123965, -29.392514, 469.14
STARLINK-31365, 44.115088, 7.608015, 467.20
STARLINK-31361, 45.126367, 5.414177, 467.15
STARLINK-31369, 28.300443, 30.160754, 464.61
STARLINK-31324, 27.002823, 31.495350, 464.33
STARLINK-31358, 23.583364, -107.704030, 475.59
STARLINK-31355, 6.776764, 48.677121, 463.03
STARLINK-31380, 4.109552, 50.680820, 475.28
STARLINK-31353, -5.186977, 57.607139, 477.24
STARLINK-31339, 18.060190, 39.723746, 475.36
STARLINK-31360, -6.615933, 57.287818, 449.22
STARLINK-31384, 42.700317, 10.419795, 478.88
STARLINK-31379, 52.367384, -21.185764, 480.88
STARLINK-31385, -41.689464, 93.033431, 489.79
STARLINK-31229, 46.230651, -74.979241, 479.68
STARLINK-31468, 24.039823, 34.188657, 475.90
STARLINK-31440, 15.019067, 26.324002, 475.29
STARLINK-31529, -31.022823, -139.693922, 479.95
STARLINK-31431, 34.877025, 163.988534, 477.25
STARLINK-31429, 51.589993, 121.785042, 421.30
STARLINK-31435, 10.394019, 22.657108, 474.96
STARLINK-31484, -3.623816, 12.129668, 476.65
STARLINK-31450, -34.728363, -16.181373, 486.79
STARLINK-31456, -17.501905, 1.281803, 480.42
STARLINK-31460, 3.700580, -167.567572, 475.61
STARLINK-31488, 1.074285, 15.622117, 475.93
STARLINK-31528, 43.431582, 60.271119, 478.80
STARLINK-31491, 39.956700, 54.051142, 478.24
STARLINK-31465, 52.610938, 92.494192, 480.81
STARLINK-31389, 46.523312, 67.193133, 479.41
STARLINK-31454, 52.230476, 121.275648, 480.72
STARLINK-31521, 50.611864, 130.175184, 480.34
STARLINK-31526, 15.972559, 163.681150, 447.16
STARLINK-31406, 45.557939, 145.863503, 479.30
STARLINK-31527, 17.558254, -178.408823, 475.13
STARLINK-31436, 36.168102, 48.436825, 477.48
STARLINK-30996, 40.851384, -170.226953, 491.88
STARLINK-31006, 8.510203, 104.160973, 443.43
STARLINK-31178, 42.986985, -153.817612, 492.25
STARLINK-31227, 42.666592, -136.890702, 492.27
STARLINK-30863, 39.931371, -120.753182, 491.62
STARLINK-31206, 38.493536, 139.575306, 447.14
STARLINK-31224, 35.163400, -106.276313, 490.62
STARLINK-31186, 28.871803, -93.623598, 489.26
STARLINK-31211, 21.530569, -82.518646, 488.10
STARLINK-30862, -17.429398, 102.371671, 491.41
STARLINK-31210, -9.159635, 111.995934, 489.04
STARLINK-31231, 7.789299, 130.220314, 487.24
STARLINK-31207, 16.119856, 139.749451, 487.64
STARLINK-31217, 37.287492, 149.171307, 446.87
STARLINK-31208, -12.353643, -45.139332, 489.94
STARLINK-31235, 23.923755, 149.999420, 488.31
STARLINK-31220, -27.444792, -24.178268, 494.24
STARLINK-31225, 11.973451, -73.374011, 487.51
STARLINK-31240, -42.270852, 17.894420, 499.99
STARLINK-31202, -0.154536, 120.844935, 487.76
STARLINK-31234, -37.643410, 66.677506, 497.81
STARLINK-31153, 36.870386, 174.804490, 490.92
STARLINK-31241, -32.015421, 80.169351, 495.74
STARLINK-31205, -25.132006, 91.938649, 493.35
STARLINK-31265, 0.644231, -133.565318, 487.84
STARLINK-31276, -40.006477, -15.771551, 499.43
STARLINK-31259, -35.291935, -1.298361, 497.52
STARLINK-31281, -28.999941, 11.446804, 495.21
STARLINK-31274, -7.811532, -124.495787, 488.96
STARLINK-31257, -16.075769, -115.039912, 491.01
STARLINK-31299, 42.667731, 47.174362, 448.06
STARLINK-31292, 3.200032, 50.977747, 487.35
STARLINK-31286, 11.616956, 60.191324, 487.36
STARLINK-31252, 32.549936, 61.733684, 409.58
STARLINK-31261, -23.974978, -104.658239, 493.01
STARLINK-31290, -26.177338, -101.349812, 489.17
STARLINK-31279, -30.950986, -93.241187, 495.67
STARLINK-31266, 42.242087, 122.900340, 491.48
STARLINK-31313, 43.132362, 139.901335, 491.88
STARLINK-31307, -21.198672, 22.358436, 492.14
STARLINK-31316, 18.996200, -179.407933, 443.70
STARLINK-31310, 32.023712, -174.595272, 489.60
STARLINK-31343, -41.045130, -64.860441, 499.60
STARLINK-31295, 17.415773, -152.366806, 487.34
STARLINK-31291, -43.035388, -48.449712, 500.39
STARLINK-31312, 7.489498, -175.509047, 443.39
STARLINK-31308, -39.377410, 118.235262, 454.41
STARLINK-31270, -39.223275, 143.871309, 498.75
STARLINK-31341, 28.221129, -120.095786, 489.24
STARLINK-31338, 34.672958, -107.501143, 490.31
STARLINK-31334, 39.594109, -93.173454, 491.67
STARLINK-31297, -34.164067, 157.985671, 496.63
STARLINK-31182, 43.056608, -60.273909, 492.44
STARLINK-31327, -27.611842, 170.416775, 494.56
STARLINK-31256, 36.996067, -28.642139, 490.89
STARLINK-31272, 31.203560, -15.444418, 490.14
STARLINK-31278, 24.187888, -3.858387, 488.21
STARLINK-31309, 16.369416, 6.475772, 487.43
STARLINK-31325, 7.972871, 16.109056, 487.57
STARLINK-31342, -0.417576, 25.112763, 487.98
STARLINK-31298, -8.933906, 34.285878, 488.96
STARLINK-31322, 6.233663, -149.113995, 487.79
STARLINK-31329, -12.042707, -168.891434, 490.15
STARLINK-31340, -2.020928, -174.340060, 444.01
STARLINK-31344, -3.657928, -159.679464, 488.47
STARLINK-31348, -12.401543, 165.625161, 445.85
STARLINK-31289, -43.118267, 111.328359, 499.95
STARLINK-31283, -37.362995, 53.932314, 454.15
STARLINK-31439, 42.899062, -54.062366, 448.18
STARLINK-31410, -43.160975, 117.457084, 456.45
STARLINK-31395, -18.860044, -173.751001, 447.65
STARLINK-31486, 36.145753, -23.034234, 446.61
STARLINK-31411, 14.953743, 11.486323, 443.37
STARLINK-31347, -21.940416, 51.579406, 430.37
STARLINK-31382, -38.468188, 149.786730, 454.22
STARLINK-31394, 6.803111, -146.019159, 443.22
STARLINK-31403, -30.288924, 50.608570, 451.44
STARLINK-31514, -41.970910, 134.162445, 455.87
STARLINK-31478, -18.987134, 48.561390, 447.62
STARLINK-31498, 35.920649, -102.024466, 446.64
STARLINK-31563, -1.935488, 30.035944, 443.90
STARLINK-31551, 6.647570, 20.862475, 443.48
STARLINK-31536, -10.850540, 38.855308, 445.70
STARLINK-31548, -26.403355, 175.671353, 450.03
STARLINK-31542, 30.102169, -10.092009, 445.46
STARLINK-31554, 40.381022, -37.802176, 447.92
STARLINK-31558, 22.925398, 1.253648, 444.18
STARLINK-31275, -33.071965, 163.687153, 452.42
STARLINK-31590, 29.828018, -114.883476, 445.77
STARLINK-31567, -26.155126, 59.457104, 449.95
STARLINK-31503, -38.307291, 85.207248, 454.37
STARLINK-31603, -52.192081, 19.553279, 453.93
STARLINK-31602, -49.881257, 31.175597, 465.20
STARLINK-31577, 18.237406, -100.617811, 447.35
STARLINK-31522, 52.106532, 166.940822, 452.77
STARLINK-31586, -18.172292, 79.078398, 452.43
STARLINK-31247, 22.711205, 111.301261, 447.25
STARLINK-31591, 2.362180, 94.945236, 447.93
STARLINK-31576, -52.545304, -10.057423, 466.36
STARLINK-31601, -22.663231, -68.383912, 454.24
STARLINK-31520, 3.850350, 96.052592, 447.52
STARLINK-31496, 41.896649, 135.021170, 450.36
STARLINK-31492, -24.492618, -67.388049, 454.79
STARLINK-31517, -37.022748, 59.122645, 459.70
STARLINK-31604, -35.784165, 60.794735, 459.33
STARLINK-31434, -2.309827, -84.737730, 448.52
STARLINK-31417, 50.606684, -151.434828, 452.52
STARLINK-31499, -52.177934, -12.916100, 466.11
STARLINK-31421, 33.731776, 122.229324, 461.81
STARLINK-31518, -50.545833, 28.464208, 465.48
STARLINK-31523, -16.732336, 80.283819, 452.12
STARLINK-31516, -40.720627, -46.671549, 461.61
STARLINK-31490, 36.750608, -120.879735, 449.41
STARLINK-31420, 52.600728, 170.058270, 452.83
STARLINK-31304, 34.040857, -53.355470, 446.25
STARLINK-31305, -41.142395, 148.749991, 455.51
STARLINK-31459, -31.202041, 120.351965, 451.74
STARLINK-31438, 43.121825, -6.516783, 448.41
STARLINK-31467, -24.180290, 108.759107, 449.13
STARLINK-31444, 43.158831, -12.910932, 422.32
STARLINK-31505, -36.996234, 133.561087, 453.96
STARLINK-31494, 24.931513, 50.618587, 444.46
STARLINK-31303, 21.482482, -77.233097, 444.13
STARLINK-31408, 16.662164, 60.824634, 443.57
STARLINK-31427, -20.478692, -124.481697, 448.12
STARLINK-31423, 4.046811, -95.884336, 443.53
STARLINK-31433, -16.365389, 98.429626, 446.88
STARLINK-31285, 31.857141, 38.862605, 445.65
STARLINK-31268, -21.046612, -127.857416, 402.97
STARLINK-31284, -8.075315, 88.912292, 444.77
STARLINK-31424, 37.524751, 25.408467, 446.93
STARLINK-31405, -39.600560, -161.936067, 454.78
STARLINK-31426, -12.846903, -114.227025, 446.10
STARLINK-31407, 42.322957, -23.336970, 448.07
STARLINK-31418, -4.486254, -104.981792, 444.59
STARLINK-31393, -43.094362, 165.250793, 456.33
STARLINK-31425, 0.417052, 79.794998, 443.77
STARLINK-31659, 52.009846, -136.805796, 477.05
STARLINK-31629, 42.636294, 161.267478, 478.77
STARLINK-31652, 39.593772, -100.223479, 478.17
STARLINK-31655, -52.318727, 27.558912, 493.66
STARLINK-31637, 14.052876, -72.997973, 475.22
STARLINK-31506, 50.800178, -176.081957, 480.29
STARLINK-31288, -39.876846, 79.668881, 489.06
STARLINK-31639, 27.494190, -85.031273, 476.13
STARLINK-31673, 53.238595, -147.933343, 480.94
STARLINK-31598, -42.542968, -18.570341, 490.15
STARLINK-31645, 13.438966, 128.290735, 475.18
STARLINK-31646, -14.487700, 107.004353, 479.36
STARLINK-31648, 48.934378, -120.921934, 480.03
STARLINK-31579, 26.908751, 140.217065, 476.02
STARLINK-31627, -53.253091, 31.893917, 494.40
STARLINK-31609, -0.543937, 117.663571, 476.23
STARLINK-31616, -27.861063, 94.940801, 483.93
STARLINK-31630, 26.674915, -87.772842, 432.32
STARLINK-31623, 0.110382, -62.367680, 476.14
STARLINK-31595, -49.090762, 58.903061, 492.71
STARLINK-31463, 38.989718, 114.674890, 447.14
STARLINK-31487, 9.764213, 4.291176, 443.49
STARLINK-31386, -40.793499, -73.032170, 455.54
STARLINK-31409, -5.378850, 179.931656, 444.44
STARLINK-31489, -35.344639, -136.816215, 453.61
STARLINK-31502, 41.718172, 65.497348, 447.79
STARLINK-31447, 15.870063, 156.599418, 439.82
STARLINK-31504, -15.545733, -23.449635, 446.70
STARLINK-31474, 32.490038, 36.395576, 445.69
STARLINK-31500, -30.525614, -45.094079, 451.50
STARLINK-31480, -42.697143, -106.309696, 456.31
STARLINK-31282, -7.218131, -13.987608, 444.75
STARLINK-31485, 25.677966, 24.497831, 444.51
STARLINK-31455, 3.137422, 170.847147, 443.67
STARLINK-31475, 11.553156, 161.637379, 443.41
STARLINK-31445, 38.011275, 50.048578, 446.90
STARLINK-31495, 43.153473, 82.219404, 448.10
STARLINK-31477, -21.756292, -160.707066, 448.59
STARLINK-31446, -29.064058, -149.579065, 451.00
STARLINK-31479, 1.810894, -5.194871, 443.66
STARLINK-31349, -42.967547, -89.392951, 456.53
STARLINK-31464, -40.012612, -122.454920, 455.35
STARLINK-31402, 41.040056, 22.836525, 414.49
STARLINK-31578, -3.611244, 139.998975, 444.15
STARLINK-31530, 42.626461, 57.401974, 447.62
STARLINK-31565, -34.119251, -177.720319, 453.10
STARLINK-31570, -41.435063, -114.369066, 455.81
STARLINK-31611, 21.340238, 111.608853, 443.81
STARLINK-31632, -24.948573, -73.934682, 449.72
STARLINK-31599, 30.765941, -4.124384, 445.32
STARLINK-31614, 35.010642, 87.962159, 446.24
STARLINK-31493, 40.924237, 23.999744, 447.47
STARLINK-31634, -27.612060, 169.949238, 450.47
STARLINK-31633, -37.533253, -99.141634, 454.39
STARLINK-31594, 8.020680, -35.673745, 443.35
STARLINK-31572, 24.133910, -15.837791, 444.21
STARLINK-31573, 13.311313, 121.583971, 443.19
STARLINK-31588, 28.718150, 100.508744, 444.87
STARLINK-31596, 43.008761, 40.467517, 447.90
STARLINK-31612, -12.042262, 149.255702, 445.89
STARLINK-31550, -20.140650, 159.098452, 448.01
STARLINK-31473, 39.832673, 73.511177, 447.18
STARLINK-31562, -9.502421, -53.658966, 445.30
STARLINK-31600, -39.191135, -163.622648, 455.10
STARLINK-31628, -43.118183, -130.956190, 456.66
STARLINK-31605, -41.556239, -90.342356, 455.45
STARLINK-31532, 39.995183, 81.736013, 447.39
STARLINK-31593, -11.681824, 5.752419, 445.98
STARLINK-31555, 15.450891, -179.076716, 443.78
STARLINK-31561, -33.881155, -27.150660, 452.84
STARLINK-31413, 13.665338, 33.423882, 443.65
STARLINK-31422, -25.732728, -131.160002, 449.84
STARLINK-31416, 40.777069, 131.305980, 447.56
STARLINK-31552, -43.154212, -73.417146, 456.40
STARLINK-31557, -35.341758, -32.302991, 443.50
STARLINK-31559, 29.007454, 54.581499, 445.04
STARLINK-31501, -9.848203, -151.354234, 445.16
STARLINK-31549, 5.306384, 24.109392, 443.17
STARLINK-31560, 7.203061, -169.710619, 443.44
STARLINK-31571, -1.416830, -160.486472, 443.91
STARLINK-31553, 42.789911, 98.173327, 448.11
STARLINK-31547, -39.002642, -41.114649, 454.83
STARLINK-31537, -18.041930, -141.734767, 447.51
STARLINK-31451, -3.287106, 14.944416, 444.55
STARLINK-31428, 21.633075, 43.383387, 443.94
STARLINK-31419, 35.281243, 67.283120, 446.33
STARLINK-31583, -37.752626, -105.614409, 454.14
STARLINK-31461, -42.241604, -56.905220, 456.14
STARLINK-31641, -21.312958, 32.986054, 458.91
STARLINK-31430, -5.963330, -168.667942, 449.12
STARLINK-31695, 52.935361, -64.968541, 452.97
STARLINK-31716, -49.404553, 74.266815, 433.85
STARLINK-31710, 25.741212, -5.565552, 447.91
STARLINK-31698, 52.648279, -61.886535, 453.04
STARLINK-31680, 16.145789, -151.802190, 447.13
STARLINK-31713, -42.321122, 153.168294, 461.98
STARLINK-31705, 42.080486, -26.746594, 450.94
STARLINK-31709, -49.777377, 77.044361, 464.83
STARLINK-31715, -47.551281, 70.552603, 466.55
STARLINK-31717, 5.554218, 11.281204, 447.70
STARLINK-31688, -52.695607, 118.005618, 465.97
STARLINK-31714, 4.073950, 12.392061, 447.68
STARLINK-31643, 24.337017, -4.209051, 447.93
STARLINK-31647, 14.700591, -152.983856, 447.25
STARLINK-31649, 43.174042, -28.812570, 450.88
STARLINK-31644, -35.232685, 47.798736, 458.92
STARLINK-31626, 34.030518, -134.099911, 449.39
STARLINK-31443, -49.727515, 124.925692, 465.04
STARLINK-31607, 49.647441, -103.085108, 452.40
STARLINK-31608, -16.598188, 28.213418, 451.82
STARLINK-31534, 32.002556, -50.544502, 445.90
STARLINK-31544, -23.992613, 19.366592, 449.27
STARLINK-31545, -4.711172, 165.664155, 444.27
STARLINK-31507, 27.796967, -155.216633, 445.17
STARLINK-31543, -43.038418, 75.603754, 456.14
STARLINK-31366, -13.115687, 156.345236, 446.02
STARLINK-31374, -26.583885, 135.029943, 418.66
STARLINK-31400, 9.119970, -18.703468, 443.43
STARLINK-31391, -7.890381, -0.408966, 445.01
STARLINK-31387, -36.885315, 44.121418, 453.88
STARLINK-31367, 23.844491, -38.686892, 443.97
STARLINK-31396, 41.324884, -79.229687, 448.13
STARLINK-31412, 3.817450, 174.749090, 443.35
STARLINK-31483, -42.572540, 92.472457, 455.96
STARLINK-31568, -39.723391, 108.472690, 454.84
STARLINK-31615, -34.463790, 122.887892, 453.01
STARLINK-31457, -20.171257, 145.939574, 447.91
STARLINK-31398, 20.333323, -166.117109, 443.89
STARLINK-31399, 34.278814, -142.832529, 446.27
STARLINK-31401, 39.316467, -128.640528, 447.38
STARLINK-31414, -31.038265, 30.917822, 451.64
STARLINK-31415, 0.627932, -9.549486, 443.84
STARLINK-31466, -16.182290, 9.085245, 446.96
STARLINK-11087 [DTC], 46.142011, -122.423523, 359.06
STARLINK-11090 [DTC], 52.992856, -92.006374, 360.84
STARLINK-11093 [DTC], 53.061983, -75.622670, 360.72
STARLINK-11083 [DTC], 49.406390, -53.754227, 359.72
STARLINK-11085 [DTC], 41.867741, -35.279471, 358.13
STARLINK-11089 [DTC], -21.288285, 169.326935, 360.89
STARLINK-31757, -3.887676, 47.040722, 448.65
STARLINK-31773, -52.381238, 120.601076, 466.26
STARLINK-31772, 52.423157, -59.420279, 453.02
STARLINK-31613, -36.481469, -168.136448, 459.73
STARLINK-31780, 36.194811, 11.898267, 449.48
STARLINK-31740, -23.322737, 64.238955, 454.23
STARLINK-31580, -41.294740, 86.326494, 461.65
STARLINK-31696, 3.046830, -132.534088, 448.15
STARLINK-31700, 42.428300, -91.988820, 450.88
STARLINK-31706, -50.202563, 161.922642, 465.27
STARLINK-31711, 41.315669, -93.994840, 450.69
STARLINK-31708, 49.379855, -15.322928, 452.18
